word,frequency,scaled_frequency
amite,141493,0.0001153412226
aurum,141480,0.0001153306253
notas,141441,0.0001152988336
stiri,141433,0.0001152923122
kopen,141395,0.0001152613356
catie,141373,0.0001152434018
vadis,141371,0.0001152417715
shand,141332,0.0001152099798
ineel,141278,0.0001151659604
ducal,141276,0.0001151643301
endor,141275,0.0001151635149
fassa,141272,0.0001151610694
alper,141267,0.0001151569935
adata,141262,0.0001151529177
edlug,141229,0.0001151260170
abbox,141215,0.0001151146046
sdsdb,141153,0.0001150640639
dejan,141126,0.0001150420542
sooth,141125,0.0001150412390
troma,141089,0.0001150118928
lupah,141066,0.0001149931438
onlie,141058,0.0001149866225
turan,141044,0.0001149752100
oberg,141036,0.0001149686887
aider,140957,0.0001149042900
ggcgg,140892,0.0001148513038
lambo,140848,0.0001148154362
calib,140769,0.0001147510376
fuori,140756,0.0001147404403
lyell,140739,0.0001147265824
abdur,140707,0.0001147004969
hamed,140687,0.0001146841934
datuk,140672,0.0001146719658
houle,140664,0.0001146654444
cybex,140620,0.0001146295768
sagen,140598,0.0001146116430
flory,140569,0.0001145880030
campi,140537,0.0001145619175
djuma,140496,0.0001145284954
vliet,140476,0.0001145121920
deren,140259,0.0001143352995
swrcb,140233,0.0001143141050
tuxes,140219,0.0001143026926
tomei,140214,0.0001142986167
kunde,140213,0.0001142978016
przez,140195,0.0001142831285
venti,140179,0.0001142700857
datex,140102,0.0001142073174
sabot,140101,0.0001142065022
heike,140064,0.0001141763408
plexi,140012,0.0001141339519
iacuc,140002,0.0001141258001
beppe,139946,0.0001140801505
crean,139933,0.0001140695532
ceiba,139880,0.0001140263491
horeb,139877,0.0001140239036
innis,139872,0.0001140198277
famil,139832,0.0001139872208
scram,139774,0.0001139399408
hixon,139774,0.0001139399408
setzm,139757,0.0001139260828
harun,139717,0.0001138934759
krohn,139711,0.0001138885849
kemah,139698,0.0001138779877
servs,139687,0.0001138690208
cumtv,139671,0.0001138559780
datas,139660,0.0001138470111
tekno,139639,0.0001138298925
slavs,139618,0.0001138127739
primm,139612,0.0001138078828
lenya,139601,0.0001137989159
dupuy,139586,0.0001137866883
lasky,139551,0.0001137581573
fateh,139551,0.0001137581573
genji,139544,0.0001137524511
jawed,139535,0.0001137451145
selim,139512,0.0001137263656
moyes,139488,0.0001137068014
macom,139418,0.0001136497393
naboo,139413,0.0001136456635
ponzi,139411,0.0001136440331
ulnar,139384,0.0001136220235
cpuid,139377,0.0001136163172
shoup,139361,0.0001136032745
lobed,139319,0.0001135690372
vagus,139242,0.0001135062689
tsing,139241,0.0001135054538
mette,139240,0.0001135046386
olume,139230,0.0001134964869
angew,139213,0.0001134826289
yogic,139187,0.0001134614344
runit,139180,0.0001134557282
grimy,139160,0.0001134394248
jarno,139101,0.0001133913296
taiji,139039,0.0001133407889
gabel,139030,0.0001133334523
stiga,139009,0.0001133163337
aisan,138994,0.0001133041061
jamar,138977,0.0001132902482
mylex,138976,0.0001132894330
haman,138972,0.0001132861723
arcam,138961,0.0001132772054
demic,138873,0.0001132054702
geral,138801,0.0001131467778
amcor,138728,0.0001130872702
prule,138722,0.0001130823792
havnt,138718,0.0001130791185
falla,138716,0.0001130774881
krush,138701,0.0001130652605
niner,138699,0.0001130636302
allez,138557,0.0001129478757
arjen,138522,0.0001129193446
cheam,138448,0.0001128590219
wilms,138421,0.0001128370122
calvi,138387,0.0001128092963
whare,138331,0.0001127636467
grint,138262,0.0001127073997
kfree,138167,0.0001126299583
burrs,138116,0.0001125883845
toros,138100,0.0001125753418
dessa,138054,0.0001125378438
ajung,138043,0.0001125288769
loamy,138014,0.0001125052369
jinks,137967,0.0001124669238
neste,137915,0.0001124245348
biddy,137910,0.0001124204590
basho,137891,0.0001124049707
crony,137861,0.0001123805155
sambo,137842,0.0001123650272
ffice,137816,0.0001123438328
sucka,137801,0.0001123316052
bethe,137725,0.0001122696520
swags,137708,0.0001122557941
kahan,137687,0.0001122386755
jarig,137671,0.0001122256327
munir,137661,0.0001122174810
balti,137642,0.0001122019927
duffs,137632,0.0001121938410
gowen,137594,0.0001121628644
zilog,137564,0.0001121384092
swope,137517,0.0001121000961
nurbs,137510,0.0001120943899
trini,137472,0.0001120634134
bohol,137456,0.0001120503706
heloc,137440,0.0001120373278
petry,137435,0.0001120332520
westy,137410,0.0001120128727
teary,137396,0.0001120014602
coola,137385,0.0001119924933
sower,137381,0.0001119892327
aeros,137375,0.0001119843416
jonge,137351,0.0001119647775
clube,137331,0.0001119484740
lprng,137311,0.0001119321706
hoshi,137299,0.0001119223885
ailey,137298,0.0001119215733
umcor,137263,0.0001118930423
daren,137226,0.0001118628809
tilda,137208,0.0001118482078
navin,137173,0.0001118196767
kaiju,137173,0.0001118196767
fnord,137171,0.0001118180464
mirna,137141,0.0001117935912
alamy,137091,0.0001117528326
tenga,137083,0.0001117463112
tinos,137072,0.0001117373443
lwlan,137047,0.0001117169650
tsuen,137043,0.0001117137043
veces,137042,0.0001117128891
kiddo,136981,0.0001116631636
djgpp,136977,0.0001116599029
bombe,136941,0.0001116305567
glaad,136906,0.0001116020256
holux,136893,0.0001115914284
nuked,136859,0.0001115637125
satyr,136838,0.0001115465939
kross,136788,0.0001115058353
altra,136787,0.0001115050201
gwinn,136745,0.0001114707829
pares,136717,0.0001114479580
nosso,136697,0.0001114316546
winky,136686,0.0001114226877
jyoti,136642,0.0001113868201
digic,136636,0.0001113819290
yokes,136612,0.0001113623649
sindy,136577,0.0001113338338
spanx,136556,0.0001113167152
netic,136535,0.0001112995966
aznar,136507,0.0001112767718
hepes,136411,0.0001111985152
tobit,136346,0.0001111455290
tiket,136327,0.0001111300407
lilia,136321,0.0001111251497
cnooc,136312,0.0001111178131
eretz,136306,0.0001111129221
clava,136230,0.0001110509689
adama,136208,0.0001110330351
esect,136162,0.0001109955372
vitis,136121,0.0001109621151
hamar,136105,0.0001109490724
drams,136033,0.0001108903799
graal,135956,0.0001108276116
souci,135903,0.0001107844075
ablum,135900,0.0001107819620
quent,135881,0.0001107664737
dimia,135792,0.0001106939233
nachi,135770,0.0001106759895
fount,135738,0.0001106499040
brfss,135694,0.0001106140364
jahan,135690,0.0001106107757
rafal,135680,0.0001106026240
meany,135676,0.0001105993633
lithe,135670,0.0001105944723
niemi,135660,0.0001105863205
anser,135651,0.0001105789840
tusks,135636,0.0001105667564
vaasa,135583,0.0001105235522
largs,135406,0.0001103792667
fifra,135398,0.0001103727453
bitsy,135378,0.0001103564419
coxon,135369,0.0001103491053
robed,135344,0.0001103287260
toshi,135322,0.0001103107922
ipeds,135295,0.0001102887825
kempf,135270,0.0001102684032
marah,135233,0.0001102382418
ltype,135195,0.0001102072653
maron,135149,0.0001101697673
pelts,135142,0.0001101640611
mpirt,135107,0.0001101355301
kombi,135062,0.0001100988473
molle,135060,0.0001100972170
nuovi,135039,0.0001100800983
hanro,135026,0.0001100695011
nergy,135025,0.0001100686859
zwick,134951,0.0001100083631
bahai,134945,0.0001100034721
inclu,134936,0.0001099961355
vinum,134929,0.0001099904293
sosig,134903,0.0001099692348
zeige,134890,0.0001099586376
hotle,134887,0.0001099561921
dhcpd,134837,0.0001099154335
capac,134832,0.0001099113576
wulff,134819,0.0001099007603
salva,134761,0.0001098534803
bitzi,134735,0.0001098322858
nyssa,134732,0.0001098298403
oreos,134696,0.0001098004941
auras,134666,0.0001097760389
scanf,134653,0.0001097654417
typhi,134651,0.0001097638113
bevis,134499,0.0001096399051
reser,134491,0.0001096333837
skied,134470,0.0001096162651
tavis,134443,0.0001095942554
cardi,134432,0.0001095852885
torry,134413,0.0001095698003
merwe,134355,0.0001095225202
cuore,134300,0.0001094776857
panto,134292,0.0001094711644
puedo,134282,0.0001094630126
groen,134277,0.0001094589368
andor,134268,0.0001094516002
seers,134265,0.0001094491547
patho,134242,0.0001094304057
begum,134200,0.0001093961685
assem,134150,0.0001093554098
lusso,134106,0.0001093195423
klong,134105,0.0001093187271
tikal,134103,0.0001093170967
porro,134101,0.0001093154664
beata,134085,0.0001093024236
cluck,134048,0.0001092722622
sured,134046,0.0001092706319
kiama,134024,0.0001092526981
accts,134023,0.0001092518829
zombo,134016,0.0001092461767
marly,134004,0.0001092363946
sunet,134001,0.0001092339491
pions,133998,0.0001092315036
cutty,133995,0.0001092290581
emlyn,133968,0.0001092070484
moder,133957,0.0001091980815
tasse,133951,0.0001091931905
pates,133896,0.0001091483560
efnet,133890,0.0001091434650
pcinu,133876,0.0001091320525
nazca,133822,0.0001090880332
rence,133763,0.0001090399380
balle,133736,0.0001090179284
sayle,133724,0.0001090081463
tauck,133712,0.0001089983642
wentz,133693,0.0001089828760
seiji,133660,0.0001089559753
cubit,133644,0.0001089429325
beeld,133579,0.0001088899463
kyuss,133513,0.0001088361449
brome,133473,0.0001088035380
haque,133462,0.0001087945711
epica,133462,0.0001087945711
barba,133401,0.0001087448455
vinca,133399,0.0001087432152
beter,133390,0.0001087358786
oneal,133389,0.0001087350635
exter,133350,0.0001087032717
remco,133347,0.0001087008262
satoh,133338,0.0001086934897
girle,133335,0.0001086910441
nayak,133326,0.0001086837076
kinyo,133290,0.0001086543614
hardt,133278,0.0001086445793
mauer,133240,0.0001086136027
reall,133237,0.0001086111572
ammar,133208,0.0001085875172
brigg,133189,0.0001085720289
cooma,133180,0.0001085646924
coton,133119,0.0001085149669
crede,133098,0.0001084978482
kazoo,133068,0.0001084733930
prova,133020,0.0001084342648
ature,132853,0.0001082981309
icftu,132848,0.0001082940551
stsci,132841,0.0001082883489
repor,132826,0.0001082761213
bosca,132821,0.0001082720454
yoper,132810,0.0001082630785
gaffe,132748,0.0001082125378
sysco,132737,0.0001082035709
goood,132722,0.0001081913433
rudin,132700,0.0001081734095
soong,132681,0.0001081579212
atlus,132660,0.0001081408026
oyama,132624,0.0001081114564
ausfx,132614,0.0001081033047
rasch,132609,0.0001080992288
nuove,132583,0.0001080780343
tiber,132582,0.0001080772191
vieth,132558,0.0001080576550
kanga,132553,0.0001080535791
feuer,132543,0.0001080454274
glast,132522,0.0001080283088
muffy,132441,0.0001079622798
seyed,132376,0.0001079092936
dalal,132343,0.0001078823929
decir,132329,0.0001078709805
leite,132312,0.0001078571225
dubin,132312,0.0001078571225
utili,132311,0.0001078563074
evalu,132309,0.0001078546770
liken,132264,0.0001078179942
roady,132260,0.0001078147336
wakka,132222,0.0001077837570
scoil,132191,0.0001077584866
nosey,132182,0.0001077511501
pflag,132158,0.0001077315859
pamuk,132101,0.0001076851211
kauri,132059,0.0001076508839
stena,132025,0.0001076231680
nized,131994,0.0001075978976
betti,131981,0.0001075873004
noobs,131979,0.0001075856700
projo,131928,0.0001075440962
yukio,131889,0.0001075123045
toddy,131875,0.0001075008921
malic,131867,0.0001074943707
mesic,131840,0.0001074723610
spoor,131836,0.0001074691004
sexxy,131836,0.0001074691004
bnwot,131808,0.0001074462755
skala,131780,0.0001074234507
disci,131778,0.0001074218203
petes,131751,0.0001073998107
devos,131748,0.0001073973652
chemi,131744,0.0001073941045
nawaz,131711,0.0001073672038
doily,131677,0.0001073394879
wowed,131643,0.0001073117720
siete,131557,0.0001072416672
camra,131547,0.0001072335155
atsic,131537,0.0001072253637
chink,131531,0.0001072204727
satay,131499,0.0001071943872
alyce,131491,0.0001071878658
paule,131483,0.0001071813444
reloc,131478,0.0001071772685
medem,131425,0.0001071340644
judie,131401,0.0001071145003
ojeda,131376,0.0001070941209
huntr,131339,0.0001070639596
drumm,131319,0.0001070476561
gaily,131276,0.0001070126037
byung,131249,0.0001069905940
timss,131233,0.0001069775513
dudek,131137,0.0001068992947
reiko,131105,0.0001068732092
iosco,131098,0.0001068675029
patra,131084,0.0001068560905
xpcom,131076,0.0001068495691
enfin,131064,0.0001068397871
suivi,131061,0.0001068373416
harts,131060,0.0001068365264
nadie,131009,0.0001067949526
royle,130998,0.0001067859857
allyl,130966,0.0001067599002
samus,130964,0.0001067582698
gress,130880,0.0001066897953
tomsk,130855,0.0001066694160
bungy,130839,0.0001066563732
usman,130829,0.0001066482215
behar,130811,0.0001066335484
vfunc,130790,0.0001066164298
henge,130779,0.0001066074629
jogos,130718,0.0001065577373
pbars,130701,0.0001065438794
siggy,130694,0.0001065381732
oozes,130679,0.0001065259456
hilde,130671,0.0001065194242
colac,130620,0.0001064778504
dayan,130611,0.0001064705139
rufio,130587,0.0001064509497
alwyn,130566,0.0001064338311
hakka,130525,0.0001064004090
birra,130441,0.0001063319345
khong,130401,0.0001062993276
jemez,130366,0.0001062707966
aacsb,130345,0.0001062536779
waith,130330,0.0001062414504
kluge,130258,0.0001061827579
ecity,130258,0.0001061827579
marui,130243,0.0001061705303
mowat,130206,0.0001061403689
chama,130179,0.0001061183593
spero,130139,0.0001060857524
finke,130121,0.0001060710793
oborn,130106,0.0001060588517
sudoc,130088,0.0001060441786
tatty,130077,0.0001060352117
maart,130070,0.0001060295055
sulle,130030,0.0001059968986
mauri,130018,0.0001059871165
fuera,130011,0.0001059814103
belew,129995,0.0001059683675
ogata,129956,0.0001059365758
pitre,129916,0.0001059039689
croom,129913,0.0001059015234
abney,129908,0.0001058974475
fabia,129904,0.0001058941868
eakin,129903,0.0001058933716
hooke,129892,0.0001058844047
divot,129847,0.0001058477220
roney,129836,0.0001058387551
sutta,129787,0.0001057988116
sekai,129773,0.0001057873992
salih,129770,0.0001057849537
dinan,129770,0.0001057849537
tines,129756,0.0001057735413
hamdi,129742,0.0001057621288
gazer,129741,0.0001057613137
nisan,129722,0.0001057458254
carli,129712,0.0001057376737
urals,129711,0.0001057368585
gosub,129704,0.0001057311523
pattr,129652,0.0001056887633
bisex,129643,0.0001056814268
aydin,129620,0.0001056626778
jayme,129566,0.0001056186585
epoca,129553,0.0001056080612
olbia,129515,0.0001055770847
wixom,129513,0.0001055754543
hedda,129499,0.0001055640419
harel,129489,0.0001055558902
cegui,129463,0.0001055346957
twigg,129439,0.0001055151315
ayant,129434,0.0001055110557
chics,129430,0.0001055077950
auron,129418,0.0001054980129
kaaza,129411,0.0001054923067
aledo,129381,0.0001054678515
vajra,129342,0.0001054360598
bartz,129325,0.0001054222019
gradu,129273,0.0001053798129
chert,129249,0.0001053602487
arcus,129194,0.0001053154142
panax,129184,0.0001053072625
peopl,129166,0.0001052925894
mbone,129118,0.0001052534611
teema,129090,0.0001052306363
cordy,129080,0.0001052224846
corti,129057,0.0001052037356
neige,129024,0.0001051768349
pinar,129000,0.0001051572707
soham,128956,0.0001051214031
bonin,128951,0.0001051173273
nadel,128931,0.0001051010238
aiche,128907,0.0001050814597
situa,128899,0.0001050749383
ampli,128884,0.0001050627107
buzzy,128866,0.0001050480376
ctime,128860,0.0001050431466
pinos,128856,0.0001050398859
adcom,128755,0.0001049575534
sumit,128743,0.0001049477714
icaza,128725,0.0001049330983
maler,128632,0.0001048572872
blogg,128520,0.0001047659879
frizz,128481,0.0001047341961
uriel,128475,0.0001047293051
evora,128473,0.0001047276748
viren,128423,0.0001046869161
whith,128352,0.0001046290389
tighe,128339,0.0001046184416
pipit,128339,0.0001046184416
eider,128336,0.0001046159961
pryde,128335,0.0001046151809
junto,128329,0.0001046102899
ponty,128325,0.0001046070292
audix,128290,0.0001045784982
novas,128279,0.0001045695313
fects,128249,0.0001045450761
poore,128246,0.0001045426306
espen,128148,0.0001044627437
muzic,128137,0.0001044537768
nssdc,128123,0.0001044423643
kemet,128108,0.0001044301367
mikki,128037,0.0001043722595
bluej,128007,0.0001043478043
pasir,127979,0.0001043249795
aleks,127979,0.0001043249795
kemer,127887,0.0001042499836
emmys,127878,0.0001042426470
daioh,127808,0.0001041855850
xspec,127796,0.0001041758029
nilly,127795,0.0001041749877
ajuda,127745,0.0001041342291
jaber,127739,0.0001041293380
kvirc,127645,0.0001040527118
wooed,127627,0.0001040380387
randa,127551,0.0001039760856
gence,127549,0.0001039744552
glans,127535,0.0001039630428
aslam,127528,0.0001039573366
wolof,127504,0.0001039377725
tinue,127457,0.0001038994594
tiago,127401,0.0001038538097
pulps,127398,0.0001038513642
morty,127355,0.0001038163117
biter,127349,0.0001038114207
actel,127328,0.0001037943021
epcra,127295,0.0001037674014
becas,127290,0.0001037633255
leitz,127285,0.0001037592497
andel,127274,0.0001037502828
aight,127253,0.0001037331641
menai,127237,0.0001037201214
fearn,127083,0.0001035945848
lehre,127051,0.0001035684993
aspca,127023,0.0001035456744
doeth,127016,0.0001035399682
sfist,127005,0.0001035310013
clute,126979,0.0001035098068
reith,126930,0.0001034698634
sanya,126923,0.0001034641572
wahid,126914,0.0001034568206
belga,126913,0.0001034560054
mckim,126909,0.0001034527448
pfile,126907,0.0001034511144
emden,126901,0.0001034462234
boths,126856,0.0001034095406
pussi,126833,0.0001033907916
laxmi,126833,0.0001033907916
taney,126801,0.0001033647061
unruh,126772,0.0001033410661
zatch,126725,0.0001033027530
illum,126687,0.0001032717764
aboot,126687,0.0001032717764
manne,126673,0.0001032603640
golfo,126598,0.0001031992261
dusan,126595,0.0001031967805
piatt,126581,0.0001031853681
bolen,126515,0.0001031315667
warps,126492,0.0001031128178
cvsup,126488,0.0001031095571
teste,126441,0.0001030712440
olymp,126431,0.0001030630922
hippa,126368,0.0001030117364
fnmoc,126358,0.0001030035846
paden,126354,0.0001030003239
meuse,126347,0.0001029946177
iinet,126339,0.0001029880963
jahia,126335,0.0001029848357
diffi,126288,0.0001029465225
wonks,126261,0.0001029245129
dadra,126258,0.0001029220674
cdkey,126222,0.0001028927211
sedum,126177,0.0001028560384
undid,126166,0.0001028470715
hubba,126157,0.0001028397349
kilby,126154,0.0001028372894
