word,preference,pos_score,scaled_pos_score,frequency,scaled_frequency
guidi,6.0471136899999995e-16,0,1e-11,74182,6.04711369e-05
vanek,6.04646155e-16,0,1e-11,74174,6.04646155e-05
hecla,6.045483339999999e-16,0,1e-11,74162,6.04548334e-05
yummi,6.04540183e-16,0,1e-11,74161,6.04540183e-05
kobes,6.04295631e-16,0,1e-11,74131,6.04295631e-05
ulric,6.042874789999999e-16,0,1e-11,74130,6.04287479e-05
murdo,6.04067382e-16,0,1e-11,74103,6.04067382e-05
oanda,6.04042927e-16,0,1e-11,74100,6.04042927e-05
dorma,6.040347759999999e-16,0,1e-11,74099,6.04034776e-05
thems,6.038065269999999e-16,0,1e-11,74071,6.03806527e-05
edman,6.037739199999999e-16,0,1e-11,74067,6.0377392e-05
nyhan,6.03716858e-16,0,1e-11,74060,6.03716858e-05
ghani,6.036516439999999e-16,0,1e-11,74052,6.03651644e-05
bugid,6.03553824e-16,0,1e-11,74040,6.03553824e-05
epals,6.03496762e-16,0,1e-11,74033,6.03496762e-05
sobig,6.03480458e-16,0,1e-11,74031,6.03480458e-05
balik,6.03268513e-16,0,1e-11,74005,6.03268513e-05
lorre,6.0325221e-16,0,1e-11,74003,6.0325221e-05
mycnn,6.031543889999999e-16,0,1e-11,73991,6.03154389e-05
finno,6.02934293e-16,0,1e-11,73964,6.02934293e-05
linse,6.029098369999999e-16,0,1e-11,73961,6.02909837e-05
naeem,6.0287723e-16,0,1e-11,73957,6.0287723e-05
moone,6.028364719999999e-16,0,1e-11,73952,6.02836472e-05
sotho,6.026408299999999e-16,0,1e-11,73928,6.0264083e-05
gtalk,6.02616375e-16,0,1e-11,73925,6.02616375e-05
arfer,6.025919199999999e-16,0,1e-11,73922,6.0259192e-05
almon,6.02559313e-16,0,1e-11,73918,6.02559313e-05
lowel,6.02347368e-16,0,1e-11,73892,6.02347368e-05
oehha,6.02249547e-16,0,1e-11,73880,6.02249547e-05
sauve,6.02200637e-16,0,1e-11,73874,6.02200637e-05
ahaha,6.02159878e-16,0,1e-11,73869,6.02159878e-05
hahoo,6.02102816e-16,0,1e-11,73862,6.02102816e-05
ponsa,6.02021299e-16,0,1e-11,73852,6.02021299e-05
jserv,6.01980541e-16,0,1e-11,73847,6.01980541e-05
chers,6.01964237e-16,0,1e-11,73845,6.01964237e-05
dagan,6.018990229999999e-16,0,1e-11,73837,6.01899023e-05
aliza,6.018990229999999e-16,0,1e-11,73837,6.01899023e-05
plese,6.018501129999999e-16,0,1e-11,73831,6.01850113e-05
midem,6.018256579999999e-16,0,1e-11,73828,6.01825658e-05
foxxx,6.018256579999999e-16,0,1e-11,73828,6.01825658e-05
forti,6.01809354e-16,0,1e-11,73826,6.01809354e-05
ished,6.017930509999999e-16,0,1e-11,73824,6.01793051e-05
hadac,6.017930509999999e-16,0,1e-11,73824,6.01793051e-05
tuote,6.01711534e-16,0,1e-11,73814,6.01711534e-05
odjfs,6.01597409e-16,0,1e-11,73800,6.01597409e-05
xonix,6.01532196e-16,0,1e-11,73792,6.01532196e-05
ipgri,6.0140992e-16,0,1e-11,73777,6.0140992e-05
groun,6.013365539999999e-16,0,1e-11,73768,6.01336554e-05
fiume,6.013039469999999e-16,0,1e-11,73764,6.01303947e-05
ensmm,6.012631889999999e-16,0,1e-11,73759,6.01263189e-05
ifill,6.011164579999999e-16,0,1e-11,73741,6.01116458e-05
sdata,6.01100154e-16,0,1e-11,73739,6.01100154e-05
msoft,6.01010485e-16,0,1e-11,73728,6.01010485e-05
noemi,6.00953423e-16,0,1e-11,73721,6.00953423e-05
baten,6.008800569999999e-16,0,1e-11,73712,6.00880057e-05
inmac,6.00831147e-16,0,1e-11,73706,6.00831147e-05
arutz,6.00814844e-16,0,1e-11,73704,6.00814844e-05
joxer,6.00757782e-16,0,1e-11,73697,6.00757782e-05
tabel,6.0074963e-16,0,1e-11,73696,6.0074963e-05
willd,6.00717023e-16,0,1e-11,73692,6.00717023e-05
ffvii,6.00602899e-16,0,1e-11,73678,6.00602899e-05
saami,6.00586595e-16,0,1e-11,73676,6.00586595e-05
chavo,6.00358347e-16,0,1e-11,73648,6.00358347e-05
lamai,6.00284981e-16,0,1e-11,73639,6.00284981e-05
regge,6.00268678e-16,0,1e-11,73637,6.00268678e-05
trucs,6.00252375e-16,0,1e-11,73635,6.00252375e-05
repli,5.99983368e-16,0,1e-11,73602,5.99983368e-05
ceive,5.999263049999999e-16,0,1e-11,73595,5.99926305e-05
vally,5.99877395e-16,0,1e-11,73589,5.99877395e-05
jaren,5.99812181e-16,0,1e-11,73581,5.99812181e-05
ftell,5.99795878e-16,0,1e-11,73579,5.99795878e-05
nxist,5.99771423e-16,0,1e-11,73576,5.99771423e-05
mande,5.99592085e-16,0,1e-11,73554,5.99592085e-05
carda,5.99567629e-16,0,1e-11,73551,5.99567629e-05
simic,5.99274167e-16,0,1e-11,73515,5.99274167e-05
tasca,5.99257864e-16,0,1e-11,73513,5.99257864e-05
vhost,5.992497119999999e-16,0,1e-11,73512,5.99249712e-05
emtek,5.991844979999999e-16,0,1e-11,73504,5.99184498e-05
coale,5.991274359999999e-16,0,1e-11,73497,5.99127436e-05
appts,5.99102981e-16,0,1e-11,73494,5.99102981e-05
cardx,5.99086678e-16,0,1e-11,73492,5.99086678e-05
gorau,5.989317949999999e-16,0,1e-11,73473,5.98931795e-05
hacen,5.98923643e-16,0,1e-11,73472,5.98923643e-05
burra,5.98923643e-16,0,1e-11,73472,5.98923643e-05
efile,5.98801367e-16,0,1e-11,73457,5.98801367e-05
steny,5.984508429999999e-16,0,1e-11,73414,5.98450843e-05
etype,5.98149229e-16,0,1e-11,73377,5.98149229e-05
firey,5.98132926e-16,0,1e-11,73375,5.98132926e-05
tengu,5.97937284e-16,0,1e-11,73351,5.97937284e-05
wirst,5.97831312e-16,0,1e-11,73338,5.97831312e-05
jutsu,5.977660979999999e-16,0,1e-11,73330,5.97766098e-05
walle,5.976764289999999e-16,0,1e-11,73319,5.97676429e-05
otomo,5.97594912e-16,0,1e-11,73309,5.97594912e-05
kratz,5.9758676e-16,0,1e-11,73308,5.9758676e-05
clyro,5.9753785e-16,0,1e-11,73302,5.9753785e-05
aboba,5.9750524299999995e-16,0,1e-11,73298,5.97505243e-05
losin,5.974318769999999e-16,0,1e-11,73289,5.97431877e-05
cozad,5.97325905e-16,0,1e-11,73276,5.97325905e-05
canda,5.97130263e-16,0,1e-11,73252,5.97130263e-05
tadao,5.9695907699999995e-16,0,1e-11,73231,5.96959077e-05
naakt,5.968857119999999e-16,0,1e-11,73222,5.96885712e-05
poolr,5.968694079999999e-16,0,1e-11,73220,5.96869408e-05
rihga,5.967063739999999e-16,0,1e-11,73200,5.96706374e-05
pinel,5.966574629999999e-16,0,1e-11,73194,5.96657463e-05
twinn,5.96649311e-16,0,1e-11,73193,5.96649311e-05
exslt,5.96649311e-16,0,1e-11,73193,5.96649311e-05
uahoo,5.96600401e-16,0,1e-11,73187,5.96600401e-05
edmee,5.96592249e-16,0,1e-11,73186,5.96592249e-05
efron,5.964944289999999e-16,0,1e-11,73174,5.96494429e-05
elche,5.96437367e-16,0,1e-11,73167,5.96437367e-05
facom,5.96355849e-16,0,1e-11,73157,5.96355849e-05
jtapi,5.962824839999999e-16,0,1e-11,73148,5.96282484e-05
thuis,5.962580289999999e-16,0,1e-11,73145,5.96258029e-05
rspan,5.9621727e-16,0,1e-11,73140,5.9621727e-05
varon,5.962009659999999e-16,0,1e-11,73138,5.96200966e-05
mnscu,5.960460839999999e-16,0,1e-11,73119,5.96046084e-05
peope,5.9600532499999995e-16,0,1e-11,73114,5.96005325e-05
bross,5.95989022e-16,0,1e-11,73112,5.95989022e-05
phaze,5.95964566e-16,0,1e-11,73109,5.95964566e-05
gahoo,5.959319599999999e-16,0,1e-11,73105,5.9593196e-05
mukai,5.95874897e-16,0,1e-11,73098,5.95874897e-05
penge,5.958015319999999e-16,0,1e-11,73089,5.95801532e-05
kuper,5.957933799999999e-16,0,1e-11,73088,5.9579338e-05
varla,5.957200149999999e-16,0,1e-11,73079,5.95720015e-05
justa,5.953857939999999e-16,0,1e-11,73038,5.95385794e-05
monin,5.952390629999999e-16,0,1e-11,73020,5.95239063e-05
kenia,5.95182001e-16,0,1e-11,73013,5.95182001e-05
rebbi,5.94921145e-16,0,1e-11,72981,5.94921145e-05
ucspi,5.94733656e-16,0,1e-11,72958,5.94733656e-05
lavon,5.946765939999999e-16,0,1e-11,72951,5.94676594e-05
nouba,5.9461138e-16,0,1e-11,72943,5.9461138e-05
uspap,5.944646489999999e-16,0,1e-11,72925,5.94464649e-05
keung,5.944646489999999e-16,0,1e-11,72925,5.94464649e-05
mizar,5.94448345e-16,0,1e-11,72923,5.94448345e-05
livio,5.94391283e-16,0,1e-11,72916,5.94391283e-05
siang,5.94383131e-16,0,1e-11,72915,5.94383131e-05
lebra,5.94334221e-16,0,1e-11,72909,5.94334221e-05
gonda,5.94293463e-16,0,1e-11,72904,5.94293463e-05
valic,5.94277159e-16,0,1e-11,72902,5.94277159e-05
storr,5.94171187e-16,0,1e-11,72889,5.94171187e-05
sicut,5.94154883e-16,0,1e-11,72887,5.94154883e-05
evant,5.94146731e-16,0,1e-11,72886,5.94146731e-05
enger,5.940244559999999e-16,0,1e-11,72871,5.94024456e-05
jinja,5.93918483e-16,0,1e-11,72858,5.93918483e-05
tohru,5.937962069999999e-16,0,1e-11,72843,5.93796207e-05
mezco,5.93771752e-16,0,1e-11,72840,5.93771752e-05
elimi,5.93698386e-16,0,1e-11,72831,5.93698386e-05
edays,5.93698386e-16,0,1e-11,72831,5.93698386e-05
vitor,5.93682083e-16,0,1e-11,72829,5.93682083e-05
chedi,5.93682083e-16,0,1e-11,72829,5.93682083e-05
couto,5.936739309999999e-16,0,1e-11,72828,5.93673931e-05
rizla,5.9342938e-16,0,1e-11,72798,5.9342938e-05
spamd,5.93421228e-16,0,1e-11,72797,5.93421228e-05
dendy,5.93307104e-16,0,1e-11,72783,5.93307104e-05
nitte,5.9324189e-16,0,1e-11,72775,5.9324189e-05
ewoks,5.931033099999999e-16,0,1e-11,72758,5.9310331e-05
koval,5.93038097e-16,0,1e-11,72750,5.93038097e-05
monel,5.92972883e-16,0,1e-11,72742,5.92972883e-05
gilli,5.92777241e-16,0,1e-11,72718,5.92777241e-05
mayra,5.92671269e-16,0,1e-11,72705,5.92671269e-05
empha,5.926631169999999e-16,0,1e-11,72704,5.92663117e-05
lacto,5.925245379999999e-16,0,1e-11,72687,5.92524538e-05
cinet,5.92410414e-16,0,1e-11,72673,5.92410414e-05
geigy,5.92165862e-16,0,1e-11,72643,5.92165862e-05
samer,5.92125103e-16,0,1e-11,72638,5.92125103e-05
hoopa,5.918724e-16,0,1e-11,72607,5.918724e-05
ewoss,5.918724e-16,0,1e-11,72607,5.918724e-05
kapor,5.91774579e-16,0,1e-11,72595,5.91774579e-05
appia,5.91709365e-16,0,1e-11,72587,5.91709365e-05
tribu,5.9149742e-16,0,1e-11,72561,5.9149742e-05
follo,5.9149742e-16,0,1e-11,72561,5.9149742e-05
loael,5.91464813e-16,0,1e-11,72557,5.91464813e-05
hanns,5.914077509999999e-16,0,1e-11,72550,5.91407751e-05
hamil,5.913996e-16,0,1e-11,72549,5.913996e-05
ncbuy,5.91350689e-16,0,1e-11,72543,5.91350689e-05
hiden,5.91318082e-16,0,1e-11,72539,5.91318082e-05
akong,5.912691719999999e-16,0,1e-11,72533,5.91269172e-05
ncbat,5.91244717e-16,0,1e-11,72530,5.91244717e-05
saini,5.90992013e-16,0,1e-11,72499,5.90992013e-05
ifile,5.90943103e-16,0,1e-11,72493,5.90943103e-05
chika,5.90886041e-16,0,1e-11,72486,5.90886041e-05
trach,5.90511061e-16,0,1e-11,72440,5.90511061e-05
crais,5.904376959999999e-16,0,1e-11,72431,5.90437696e-05
tossa,5.901360819999999e-16,0,1e-11,72394,5.90136082e-05
fatti,5.901360819999999e-16,0,1e-11,72394,5.90136082e-05
hadad,5.89973048e-16,0,1e-11,72374,5.89973048e-05
ayden,5.89964896e-16,0,1e-11,72373,5.89964896e-05
madea,5.89940441e-16,0,1e-11,72370,5.89940441e-05
dylai,5.89940441e-16,0,1e-11,72370,5.89940441e-05
vated,5.896469779999999e-16,0,1e-11,72334,5.89646978e-05
arnaz,5.89622523e-16,0,1e-11,72331,5.89622523e-05
pdvsa,5.89598068e-16,0,1e-11,72328,5.89598068e-05
baila,5.89589916e-16,0,1e-11,72327,5.89589916e-05
athey,5.89589916e-16,0,1e-11,72327,5.89589916e-05
wende,5.89565461e-16,0,1e-11,72324,5.89565461e-05
sahil,5.89247544e-16,0,1e-11,72285,5.89247544e-05
maten,5.89239392e-16,0,1e-11,72284,5.89239392e-05
overy,5.8894593e-16,0,1e-11,72248,5.8894593e-05
uring,5.88913323e-16,0,1e-11,72244,5.88913323e-05
lunde,5.888644129999999e-16,0,1e-11,72238,5.88864413e-05
ected,5.88823654e-16,0,1e-11,72233,5.88823654e-05
faune,5.88766592e-16,0,1e-11,72226,5.88766592e-05
kalan,5.88668771e-16,0,1e-11,72214,5.88668771e-05
knoop,5.8852204e-16,0,1e-11,72196,5.8852204e-05
anoop,5.88448675e-16,0,1e-11,72187,5.88448675e-05
reiff,5.88383461e-16,0,1e-11,72179,5.88383461e-05
namah,5.88350854e-16,0,1e-11,72175,5.88350854e-05
mydvd,5.88065544e-16,0,1e-11,72140,5.88065544e-05
stans,5.88057392e-16,0,1e-11,72139,5.88057392e-05
zelig,5.879758749999999e-16,0,1e-11,72129,5.87975875e-05
mazak,5.878617499999999e-16,0,1e-11,72115,5.8786175e-05
cajas,5.878617499999999e-16,0,1e-11,72115,5.8786175e-05
herba,5.878291429999999e-16,0,1e-11,72111,5.87829143e-05
cheif,5.878291429999999e-16,0,1e-11,72111,5.87829143e-05
hewes,5.87674261e-16,0,1e-11,72092,5.87674261e-05
lasko,5.87511226e-16,0,1e-11,72072,5.87511226e-05
hreoc,5.87446012e-16,0,1e-11,72064,5.87446012e-05
canbe,5.874215569999999e-16,0,1e-11,72061,5.87421557e-05
acbee,5.87372647e-16,0,1e-11,72055,5.87372647e-05
hpijs,5.87315585e-16,0,1e-11,72048,5.87315585e-05
cetus,5.8729928099999995e-16,0,1e-11,72046,5.87299281e-05
gamla,5.872096119999999e-16,0,1e-11,72035,5.87209612e-05
jahoo,5.87160702e-16,0,1e-11,72029,5.87160702e-05
finck,5.870302739999999e-16,0,1e-11,72013,5.87030274e-05
zeile,5.870139709999999e-16,0,1e-11,72011,5.87013971e-05
yulee,5.869569089999999e-16,0,1e-11,72004,5.86956909e-05
hooft,5.8691615e-16,0,1e-11,71999,5.8691615e-05
rahtz,5.868753909999999e-16,0,1e-11,71994,5.86875391e-05
sumea,5.86720509e-16,0,1e-11,71975,5.86720509e-05
fslug,5.86573778e-16,0,1e-11,71957,5.86573778e-05
patry,5.86475957e-16,0,1e-11,71945,5.86475957e-05
elida,5.86321074e-16,0,1e-11,71926,5.86321074e-05
marad,5.862151019999999e-16,0,1e-11,71913,5.86215102e-05
rodda,5.86100977e-16,0,1e-11,71899,5.86100977e-05
passy,5.86011308e-16,0,1e-11,71888,5.86011308e-05
druce,5.859379429999999e-16,0,1e-11,71879,5.85937943e-05
crada,5.857912119999999e-16,0,1e-11,71861,5.85791212e-05
motle,5.857749079999999e-16,0,1e-11,71859,5.85774908e-05
yanuk,5.857423009999999e-16,0,1e-11,71855,5.85742301e-05
niple,5.853917769999999e-16,0,1e-11,71812,5.85391777e-05
kotak,5.85326563e-16,0,1e-11,71804,5.85326563e-05
tique,5.85253198e-16,0,1e-11,71795,5.85253198e-05
aoife,5.850657079999999e-16,0,1e-11,71772,5.85065708e-05
kreps,5.84666274e-16,0,1e-11,71723,5.84666274e-05
racor,5.84658122e-16,0,1e-11,71722,5.84658122e-05
craik,5.84193473e-16,0,1e-11,71665,5.84193473e-05
chuen,5.83957073e-16,0,1e-11,71636,5.83957073e-05
uncer,5.83810342e-16,0,1e-11,71618,5.83810342e-05
teese,5.83639156e-16,0,1e-11,71597,5.83639156e-05
songz,5.836065489999999e-16,0,1e-11,71593,5.83606549e-05
manju,5.835657909999999e-16,0,1e-11,71588,5.83565791e-05
echen,5.83557639e-16,0,1e-11,71587,5.83557639e-05
niraj,5.835494869999999e-16,0,1e-11,71586,5.83549487e-05
deste,5.83492425e-16,0,1e-11,71579,5.83492425e-05
linie,5.83247873e-16,0,1e-11,71549,5.83247873e-05
cardc,5.83141901e-16,0,1e-11,71536,5.83141901e-05
adlut,5.83027777e-16,0,1e-11,71522,5.83027777e-05
amann,5.82946259e-16,0,1e-11,71512,5.82946259e-05
pepco,5.8285659e-16,0,1e-11,71501,5.8285659e-05
sassi,5.82652797e-16,0,1e-11,71476,5.82652797e-05
valls,5.82554976e-16,0,1e-11,71464,5.82554976e-05
vanaf,5.82294121e-16,0,1e-11,71432,5.82294121e-05
azzam,5.82253363e-16,0,1e-11,71427,5.82253363e-05
ivano,5.82179997e-16,0,1e-11,71418,5.82179997e-05
stoch,5.82131087e-16,0,1e-11,71412,5.82131087e-05
fying,5.820332659999999e-16,0,1e-11,71400,5.82033266e-05
frias,5.819272939999999e-16,0,1e-11,71387,5.81927294e-05
visar,5.818702309999999e-16,0,1e-11,71380,5.81870231e-05
ribot,5.817479559999999e-16,0,1e-11,71365,5.81747956e-05
shadi,5.816256799999999e-16,0,1e-11,71350,5.8162568e-05
nidrr,5.816256799999999e-16,0,1e-11,71350,5.8162568e-05
annet,5.816093759999999e-16,0,1e-11,71348,5.81609376e-05
yocum,5.81552314e-16,0,1e-11,71341,5.81552314e-05
pflci,5.81299611e-16,0,1e-11,71310,5.81299611e-05
kanha,5.812914589999999e-16,0,1e-11,71309,5.81291459e-05
garst,5.81169183e-16,0,1e-11,71294,5.81169183e-05
detto,5.81169183e-16,0,1e-11,71294,5.81169183e-05
bedrm,5.81030604e-16,0,1e-11,71277,5.81030604e-05
quals,5.809735419999999e-16,0,1e-11,71270,5.80973542e-05
odesa,5.8082681e-16,0,1e-11,71252,5.8082681e-05
notti,5.80704535e-16,0,1e-11,71237,5.80704535e-05
saeta,5.805415e-16,0,1e-11,71217,5.805415e-05
steri,5.805333479999999e-16,0,1e-11,71216,5.80533348e-05
viney,5.804029209999999e-16,0,1e-11,71200,5.80402921e-05
kukui,5.803214029999999e-16,0,1e-11,71190,5.80321403e-05
casto,5.80223583e-16,0,1e-11,71178,5.80223583e-05
notis,5.801583689999999e-16,0,1e-11,71170,5.80158369e-05
navis,5.80150217e-16,0,1e-11,71169,5.80150217e-05
sowah,5.79987183e-16,0,1e-11,71149,5.79987183e-05
lugod,5.796692649999999e-16,0,1e-11,71110,5.79669265e-05
fauci,5.796448099999999e-16,0,1e-11,71107,5.7964481e-05
steff,5.79538838e-16,0,1e-11,71094,5.79538838e-05
samma,5.794736239999999e-16,0,1e-11,71086,5.79473624e-05
idema,5.794002579999999e-16,0,1e-11,71077,5.79400258e-05
itype,5.79286134e-16,0,1e-11,71063,5.79286134e-05
carga,5.791883129999999e-16,0,1e-11,71051,5.79188313e-05
dawna,5.791720099999999e-16,0,1e-11,71049,5.7917201e-05
tarng,5.78992672e-16,0,1e-11,71027,5.78992672e-05
kring,5.78911155e-16,0,1e-11,71017,5.78911155e-05
dname,5.788866999999999e-16,0,1e-11,71014,5.788867e-05
berit,5.78788879e-16,0,1e-11,71002,5.78788879e-05
garon,5.786258439999999e-16,0,1e-11,70982,5.78625844e-05
shabu,5.784302029999999e-16,0,1e-11,70958,5.78430203e-05
antin,5.782182579999999e-16,0,1e-11,70932,5.78218258e-05
homeo,5.781938029999999e-16,0,1e-11,70929,5.78193803e-05
olena,5.781856509999999e-16,0,1e-11,70928,5.78185651e-05
simla,5.78047072e-16,0,1e-11,70911,5.78047072e-05
sanet,5.780226169999999e-16,0,1e-11,70908,5.78022617e-05
heere,5.77745458e-16,0,1e-11,70874,5.77745458e-05
innen,5.777373059999999e-16,0,1e-11,70873,5.77737306e-05
asesu,5.776965479999999e-16,0,1e-11,70868,5.77696548e-05
fmvss,5.7761503e-16,0,1e-11,70858,5.7761503e-05
swydd,5.77525361e-16,0,1e-11,70847,5.77525361e-05
arata,5.77509058e-16,0,1e-11,70845,5.77509058e-05
dbest,5.77435692e-16,0,1e-11,70836,5.77435692e-05
wiele,5.774193889999999e-16,0,1e-11,70834,5.77419389e-05
guyon,5.77346023e-16,0,1e-11,70825,5.77346023e-05
sobie,5.771748369999999e-16,0,1e-11,70804,5.77174837e-05
assur,5.77044409e-16,0,1e-11,70788,5.77044409e-05
boltz,5.769954989999999e-16,0,1e-11,70782,5.76995499e-05
ishaq,5.768895269999999e-16,0,1e-11,70769,5.76889527e-05
titte,5.76783554e-16,0,1e-11,70756,5.76783554e-05
booga,5.766775819999999e-16,0,1e-11,70743,5.76677582e-05
altas,5.766286709999999e-16,0,1e-11,70737,5.76628671e-05
rscoe,5.76563458e-16,0,1e-11,70729,5.76563458e-05
tamba,5.765063949999999e-16,0,1e-11,70722,5.76506395e-05
shrna,5.76473789e-16,0,1e-11,70718,5.76473789e-05
scdma,5.76473789e-16,0,1e-11,70718,5.76473789e-05
ayoub,5.76327057e-16,0,1e-11,70700,5.76327057e-05
lowen,5.76286299e-16,0,1e-11,70695,5.76286299e-05
bikez,5.761477199999999e-16,0,1e-11,70678,5.7614772e-05
bullz,5.76090657e-16,0,1e-11,70671,5.76090657e-05
kizer,5.76066202e-16,0,1e-11,70668,5.76066202e-05
nutro,5.759357749999999e-16,0,1e-11,70652,5.75935775e-05
arpad,5.75862409e-16,0,1e-11,70643,5.75862409e-05
zions,5.758542569999999e-16,0,1e-11,70642,5.75854257e-05
lumet,5.75837954e-16,0,1e-11,70640,5.75837954e-05
hamsa,5.7582165e-16,0,1e-11,70638,5.7582165e-05
maico,5.75715678e-16,0,1e-11,70625,5.75715678e-05
peele,5.75601554e-16,0,1e-11,70611,5.75601554e-05
posal,5.75357002e-16,0,1e-11,70581,5.75357002e-05
genta,5.7534885e-16,0,1e-11,70580,5.7534885e-05
sufis,5.75332547e-16,0,1e-11,70578,5.75332547e-05
manar,5.753162429999999e-16,0,1e-11,70576,5.75316243e-05
explo,5.753162429999999e-16,0,1e-11,70576,5.75316243e-05
bcopy,5.75259181e-16,0,1e-11,70569,5.75259181e-05
oadby,5.75210271e-16,0,1e-11,70563,5.75210271e-05
bulle,5.75071692e-16,0,1e-11,70546,5.75071692e-05
enver,5.7499017399999995e-16,0,1e-11,70536,5.74990174e-05
mwave,5.74973871e-16,0,1e-11,70534,5.74973871e-05
olbas,5.749168089999999e-16,0,1e-11,70527,5.74916809e-05
pqrst,5.74892354e-16,0,1e-11,70524,5.74892354e-05
traco,5.74867898e-16,0,1e-11,70521,5.74867898e-05
proje,5.74851595e-16,0,1e-11,70519,5.74851595e-05
vicon,5.748189879999999e-16,0,1e-11,70515,5.74818988e-05
sainz,5.7463965e-16,0,1e-11,70493,5.7463965e-05
valco,5.745825879999999e-16,0,1e-11,70486,5.74582588e-05
pueda,5.745581329999999e-16,0,1e-11,70483,5.74558133e-05
nanao,5.744929189999999e-16,0,1e-11,70475,5.74492919e-05
cupra,5.744358569999999e-16,0,1e-11,70468,5.74435857e-05
nohsc,5.74427705e-16,0,1e-11,70467,5.74427705e-05
buchs,5.7438694699999995e-16,0,1e-11,70462,5.74386947e-05
ensrn,5.74109788e-16,0,1e-11,70428,5.74109788e-05
pdate,5.740282709999999e-16,0,1e-11,70418,5.74028271e-05
richa,5.739956639999999e-16,0,1e-11,70414,5.73995664e-05
buhay,5.739956639999999e-16,0,1e-11,70414,5.73995664e-05
sahar,5.73987512e-16,0,1e-11,70413,5.73987512e-05
reems,5.7384078099999995e-16,0,1e-11,70395,5.73840781e-05
erina,5.738326289999999e-16,0,1e-11,70394,5.73832629e-05
betus,5.738326289999999e-16,0,1e-11,70394,5.73832629e-05
stijn,5.73685898e-16,0,1e-11,70376,5.73685898e-05
simap,5.73669595e-16,0,1e-11,70374,5.73669595e-05
areva,5.736614429999999e-16,0,1e-11,70373,5.73661443e-05
fatma,5.735554709999999e-16,0,1e-11,70360,5.73555471e-05
prata,5.73441346e-16,0,1e-11,70346,5.73441346e-05
moher,5.73359829e-16,0,1e-11,70336,5.73359829e-05
akash,5.73343526e-16,0,1e-11,70334,5.73343526e-05
fluka,5.732049459999999e-16,0,1e-11,70317,5.73204946e-05
temat,5.731315809999999e-16,0,1e-11,70308,5.73131581e-05
aedpa,5.73098974e-16,0,1e-11,70304,5.73098974e-05
jonze,5.72944091e-16,0,1e-11,70285,5.72944091e-05
pozzi,5.72903332e-16,0,1e-11,70280,5.72903332e-05
dokie,5.727810559999999e-16,0,1e-11,70265,5.72781056e-05
delpy,5.727402979999999e-16,0,1e-11,70260,5.72740298e-05
steet,5.72732146e-16,0,1e-11,70259,5.72732146e-05
atima,5.72723994e-16,0,1e-11,70258,5.72723994e-05
trast,5.72699539e-16,0,1e-11,70255,5.72699539e-05
chrys,5.72642477e-16,0,1e-11,70248,5.72642477e-05
posie,5.725935669999999e-16,0,1e-11,70242,5.72593567e-05
janak,5.72552808e-16,0,1e-11,70237,5.72552808e-05
modog,5.724631389999999e-16,0,1e-11,70226,5.72463139e-05
pazza,5.72414229e-16,0,1e-11,70220,5.72414229e-05
fulks,5.723327119999999e-16,0,1e-11,70210,5.72332712e-05
jenga,5.72308256e-16,0,1e-11,70207,5.72308256e-05
medes,5.722838009999999e-16,0,1e-11,70204,5.72283801e-05
deale,5.72234891e-16,0,1e-11,70198,5.72234891e-05
rafat,5.72226739e-16,0,1e-11,70197,5.72226739e-05
nalco,5.72112615e-16,0,1e-11,70183,5.72112615e-05
pisse,5.71974036e-16,0,1e-11,70166,5.71974036e-05
luoma,5.71974036e-16,0,1e-11,70166,5.71974036e-05
faits,5.719658839999999e-16,0,1e-11,70165,5.71965884e-05
kenne,5.7194958e-16,0,1e-11,70163,5.7194958e-05
lindl,5.71925125e-16,0,1e-11,70160,5.71925125e-05
grijs,5.71908822e-16,0,1e-11,70158,5.71908822e-05
inara,5.718191529999999e-16,0,1e-11,70147,5.71819153e-05
bumst,5.71778394e-16,0,1e-11,70142,5.71778394e-05
krahn,5.710773459999999e-16,0,1e-11,70056,5.71077346e-05
geron,5.710447389999999e-16,0,1e-11,70052,5.71044739e-05
legco,5.709958279999999e-16,0,1e-11,70046,5.70995828e-05
tavel,5.70930615e-16,0,1e-11,70038,5.70930615e-05
skrev,5.709061589999999e-16,0,1e-11,70035,5.70906159e-05
vidas,5.70857249e-16,0,1e-11,70029,5.70857249e-05
paulk,5.70857249e-16,0,1e-11,70029,5.70857249e-05
paign,5.70824642e-16,0,1e-11,70025,5.70824642e-05
sanja,5.708164899999999e-16,0,1e-11,70024,5.7081649e-05
sscra,5.707675799999999e-16,0,1e-11,70018,5.7076758e-05
ftype,5.70629001e-16,0,1e-11,70001,5.70629001e-05
zenia,5.705148769999999e-16,0,1e-11,69987,5.70514877e-05
kakar,5.70465966e-16,0,1e-11,69981,5.70465966e-05
vajda,5.70441511e-16,0,1e-11,69978,5.70441511e-05
doyon,5.70441511e-16,0,1e-11,69978,5.70441511e-05
maeva,5.70172504e-16,0,1e-11,69945,5.70172504e-05
quade,5.70017621e-16,0,1e-11,69926,5.70017621e-05
cueva,5.70017621e-16,0,1e-11,69926,5.70017621e-05
cozzi,5.698138279999999e-16,0,1e-11,69901,5.69813828e-05
bentz,5.69756766e-16,0,1e-11,69894,5.69756766e-05
niams,5.69691552e-16,0,1e-11,69886,5.69691552e-05
